,Schlesinger Sámuel,3433,Nyékládháza,Izsó utca 131,+36-68-779167,
,Góth Manó,3433,Nyékládháza,Anna utca 92,+36-69-802536,
,Zuckerkandel Emil,3433,Nyékládháza,Árpád út 136,+36-70-223810,
,Bródy Ábrahám,3433,Nyékládháza,Amerikai út 12,+36-72-262393,
,Zuckerkandel Róbert,2536,Nyergesújfalu,Asbóth utca 51,+36-73-494138,
,Góth Margit,2536,Nyergesújfalu,Apáczai Csere János utca 38,+36-74-684063,
,Leitner Gottlieb William,2536,Nyergesújfalu,Podmaniczky Frigyes tér 104,+36-75-338804,
,Schlesinger Sámuel,2536,Nyergesújfalu,Jászai Mari tér 20,+36-76-238628,
,Bródy Farkas,2536,Nyergesújfalu,István utca 74,+36-77-244644,
,Zukor Adolf,4254,Nyíradony,Astoria 85,+36-78-786959,
,Leitner Lázár,4254,Nyíradony,Podmaniczky utca 21,+36-79-276755,
,Bródy Heinrich,4254,Nyíradony,Izabella utca 119,+36-80-763054,
,Gömöri Elek,4254,Nyíradony,Apáthy István utca 18,+36-82-879164,
,Schlesinger Sidka,4254,Nyíradony,Jávor utca 110,+36-83-319126,
,Bródy István,4300,Nyírbátor,Angol utca 78,+36-84-585267,
,Schlesinger Vilhelm S.,4300,Nyírbátor,Jázmin utca 11,+36-85-552519,
,Göndör Ferenc,4300,Nyírbátor,Aradi utca 114,+36-87-711061,
,Leitner Mihály,4300,Nyírbátor,Pollack Mihály tér 24,+36-88-888600,
,Schmalczer Izsák,4400,Nyíregyháza,Jobbágy utca 75,+36-89-490071,
,Graber Károly,4400,Nyíregyháza,Arany János utca 29,+36-90-706824,
,Bródy Mihály,4400,Nyíregyháza,Izsó utca 131,+36-91-732042,
,Leitner-Lukács Zoltán,4400,Nyíregyháza,Pozsonyi út 100,+36-92-101321,
,Schmayer Jachiel Michael,4371,Nyírlugos,Jókai tér 138,+36-93-380277,
,Bródy Miklós,4371,Nyírlugos,Jobbágy utca 75,+36-94-635706,
,Lemberger Ármin,4371,Nyírlugos,Práter utca 14,+36-95-613713,
,Grishaber Jicchok,4371,Nyírlugos,Aranykéz utca 52,+36-96-875600,
,Bruck Hermina,4564,Nyírmada,Jászai Mari tér 20,+36-99-710526,
,Schnitzer Ármin,4564,Nyírmada,Jókai utca 72,+36-20-578871,
,Gróf József,4564,Nyírmada,Árpád fejedelem útja 1,+36-21-534248,
,Lemberger Henrik,4564,Nyírmada,Puskin utca 54,+36-22-482342,
,Bruck Lipót,4461,Nyírtelek,Anker köz 15,+36-23-443832,
,Lemberger Lipót,4461,Nyírtelek,Ráday utca 40,+36-24-163122,
,Groller Balduin,4461,Nyírtelek,Árpád út 136,+36-25-740576,
,Schossberg Izsák Frankl,4461,Nyírtelek,Jósika utca 118,+36-26-634414,
,Schossberger Klára,2364,Ócsa,József Attila utca 63,+36-27-870922,
,Grosberg Lipót,2364,Ócsa,Asbóth utca 51,+36-28-850170,
,Lemer József,2364,Ócsa,Rákóczi tér 114,+36-29-201035,
,Bruck Mózes,2364,Ócsa,Jávor utca 110,+36-30-481229,
,Brüll Aladár,3562,Onga,Jázmin utca 11,+36-31-316230,
,Gross Heinrich,3562,Onga,Astoria 85,+36-32-350816,
,Schõn Bernát,3562,Onga,József nádor tér 100,+36-33-141107,
,Lendvai Miklós,3562,Onga,Reformátorok tere 129,+36-34-799554,
,Lengyel Miksa,5900,Orosháza,Régi Fóti út 70,+36-35-886322,
,Schõn Dávid,5900,Orosháza,József utca 96,+36-36-859331,
,Gross Jenny,5900,Orosháza,Asztalos Sándor út 74,+36-37-383439,
,Schõn Frigyes,2840,Oroszlány,Kacsóh Pongrác út 106,+36-40-776750,
,Grossmann Ignác,2840,Oroszlány,Attila út 66,+36-42-244640,
,Brüll Ignátz,2840,Oroszlány,Jókai utca 72,+36-44-328365,
,Lenke Manó,2840,Oroszlány,Reguly Antal utca 102,+36-45-271763,
,Leszlényi Bernát,3600,Ózd,Rejtõ Jenõ utca 58,+36-46-408586,
,Brüll Lipót,3600,Ózd,Jósika utca 118,+36-47-219634,
,Grossmann Lipót,3600,Ózd,Aulich utca 38,+36-48-103136,
,Schõn József,3600,Ózd,Kádár utca 140,+36-49-479870,
,Brüll Márkus,2162,Õrbottyán,József Attila utca 63,+36-50-609696,
,Leszlényi Imre,2162,Õrbottyán,Révay köz 22,+36-51-480385,
,Grossmann Luis,2162,Õrbottyán,Auróra utca 8,+36-52-476079,
,Schõn Menáchem,2162,Õrbottyán,Káldy Gyula utca 87,+36-53-789821,
,Grósz Móric,9941,Õriszentpéter,Babits Mihály sétány 27,+36-54-427381,
,Lévai Mihály,9941,Õriszentpéter,Révay utca 50,+36-55-559413,
,Brüll Móric,9941,Õriszentpéter,József nádor tér 100,+36-56-334621,
,Schönfeld Áron,9941,Õriszentpéter,Kálmán Imre utca 3,+36-57-893406,
,Groszmann Ferenc,2377,Örkény,Bacsó Béla utca 93,+36-59-349901,
,Leveleki Mayer,2377,Örkény,Reviczky Gyula utca 45,+36-60-805855,
,Buchner Chaim,2377,Örkény,József utca 96,+36-61-807814,
,Schönfeld Brauch Aser,2377,Örkény,Kálvária tér 17,+36-62-762328,
,Groszmann Lipót,8761,Pacsa,BAH-csomópont 98,+36-63-818555,
,Bús Ilona,8761,Pacsa,Kacsóh Pongrác út 106,+36-66-626069,
,Lichtenberg Mór,8761,Pacsa,Rigó utca 33,+36-68-207628,
,Schönfeld József,8761,Pacsa,Kálvária utca 21,+36-69-322985,
,Büchler Adolf,7030,Paks,Karinthy Frigyes út 103,+36-70-201374,
,Schönfeld Mózes Mmordecháj,7030,Paks,Kálvin tér 118,+36-72-795126,
,Grózinger M. József,7030,Paks,Bajcsy-Zsilinszky köz 121,+36-73-322126,
,Lichtenstadt Wolf,7030,Paks,Rippl-Rónai utca 128,+36-74-739480,
,Lichtenstein Ábrahám Jakab,3994,Pálháza,Róna utca 68,+36-75-492187,
,Büchler Áron,3994,Pálháza,Karácsony Sándor utca 59,+36-76-434318,
,Grut Benjamin B.,3994,Pálháza,Bajcsy-Zsilinszky út 79,+36-77-431304,
,Schönfeld Viktor,3994,Pálháza,Karácsony Sándor utca 59,+36-78-133519,
,Grut Mihály,9090,Pannonhalma,Bajnok utca 37,+36-79-629580,
,Büchler Dávid,9090,Pannonhalma,Kazinczy utca 70,+36-80-440637,
,Schönwald Károly,9090,Pannonhalma,Karinthy Frigyes út 103,+36-82-728671,
,Lichtenstein Hillel,9090,Pannonhalma,Rottenbiller utca 124,+36-83-878749,
,Büchler Ráchel,8500,Pápa,Kenyérmezõ utca 106,+36-84-353917,
,Grut Mikló,8500,Pápa,Bajza utca 48,+36-85-783392,
,Schreiber Emil,8500,Pápa,Kármán utca 98,+36-87-830032,
,Lichtenthal Péter,8500,Pápa,Rozgonyi utca 92,+36-88-720599,
,Grut Simon,3060,Pásztó,Bakáts tér 87,+36-89-572158,
,Lichtmann Jakab,3060,Pásztó,Rózsa utca 4,+36-90-501690,
,Schreiber Ignác,3060,Pásztó,Kazinczy utca 70,+36-91-114151,
,Bürger Albert,3060,Pásztó,Kerepesi út 120,+36-92-899562,
,Bürger Theodor,2119,Pécel,Anna utca 92,+36-93-588819,
,Lichtner Gáspár,2119,Pécel,Rózsák tere 104,+36-94-698362,
,Grün Jakab,2119,Pécel,Balassa utca 134,+36-95-454663,
,Schreiber Naftali,2119,Pécel,Kenyérmezõ utca 106,+36-96-740064,
,Schreiber Sámuel,7600,Pécs,Kerepesi út 120,+36-99-469980,
,Lichtschein Lajos,7600,Pécs,Rökk Szilárd utca 43,+36-20-509199,
,Grün Lajos,7600,Pécs,Balassi Bálint utca 102,+36-21-751772,
,Cajus Gábor,7600,Pécs,Apáczai Csere János utca 38,+36-22-878690,
,Liebenberg Ignác,7720,Pécsvárad,Rumbach Sebestyén utca 108,+36-23-625783,
,Cevi Arje,7720,Pécsvárad,Akadémia utca 44,+36-24-100106,
,Schulhof Izsák,7720,Pécsvárad,Kereszt tér 38,+36-25-405658,
,Grün Oszkár,7720,Pécsvárad,Balaton utca 98,+36-26-624318,
,Grünberg Áron,3250,Pétervására,Bank utca 26,+36-27-166559,
,Cevi Hirsch,3250,Pétervására,Kereszt tér 38,+36-28-438597,
,Schück Bernát,3250,Pétervására,Kertész utca 103,+36-29-631307,
,Lieber Wolf Náthán,3250,Pétervására,Sajó utca 90,+36-30-267110,
,Grünberger Lipót,2721,Pilis,Barát utca 16,+36-31-192843,
,Schück Dávid,2721,Pilis,Késmárk utca 43,+36-32-868600,
,Liebermann William,2721,Pilis,Salétrom utca 82,+36-33-459239,
,Chaim Méir zeév ha-Kohen,2721,Pilis,Kertész utca 103,+36-34-328748,
,Grünfeld Josef,2081,Piliscsaba,Barcsay utca 14,+36-35-655216,
,Chájesz Gerson,2081,Piliscsaba,Kinizsi utca 10,+36-36-210885,
,Ligeti Sándor,2081,Piliscsaba,Salgótarjáni utca 56,+36-37-878498,
,Chorin Zsigmond,2085,Pilisvörösvár,Király utca 71,+36-40-266604,
,Grünfeld Vilmos,2085,Pilisvörösvár,Baross tér 96,+36-42-208355,
,Schüssel Dávid,2085,Pilisvörösvár,Kinizsi utca 10,+36-44-432837,
,Lindenbaumné sz.Freudinger Sára,2085,Pilisvörösvár,Sárkány utca 14,+36-45-223562,
,Grünhot Ármin,4090,Polgár,Baross utca 126,+36-46-156839,
,Schütz Henrik,4090,Polgár,Király utca 71,+36-47-537606,
,Chorin Zsigmond,4090,Polgár,Alföldi utca 97,+36-48-638932,
,Lindner Ármin,4090,Polgár,Sas utca 108,+36-49-372574,
,Grünhot Géza,8154,Polgárdi,Bartók Béla út 13,+36-50-690811,
,Lippe Chájim Dávid,8154,Polgárdi,Scheiber Sándor utca 116,+36-51-366904,
,Cohné József,8154,Polgárdi,Királyi Pál utca 73,+36-52-469858,
,Schütz Miksa,2013,Pomáz,Kis Diófa utca 111,+36-53-319178,
,Coref Ezra,2013,Pomáz,Kis Diófa utca 111,+36-54-267357,
,Grünhot Lázár,2013,Pomáz,Bástya sétány 132,+36-55-886697,
,Lipschitz Lipót,2013,Pomáz,Síp utca 118,+36-56-493268,
,Lipschitz Mór,2490,Pusztaszabolcs,Somogyi Béla utca 95,+36-57-758941,
,Schütz Vilmos,2490,Pusztaszabolcs,Kis Fuvaros utca 91,+36-59-308835,
,Cukor Morris,2490,Pusztaszabolcs,Kis Fuvaros utca 91,+36-60-876401,
,Grünwald Eliezer Dávid,2490,Pusztaszabolcs,Báthory utca 133,+36-61-105570,
,Lipschutz Salomon,3630,Putnok,Sport utca 91,+36-62-204374,
,Grünwald Illés,3630,Putnok,Batsányi utca 28,+36-63-639270,
,Schwalb Miklós,3630,Putnok,Kis Salétrom utca 53,+36-66-360238,
,Czitron Lázár,3630,Putnok,Kis Salétrom utca 53,+36-68-370815,
,Csajági Béla,4150,Püspökladány,Kis Stáció utca 2,+36-69-395750,
,Grünwald Juda,4150,Püspökladány,Batthyány tér 23,+36-70-250933,
,Schwartz Ábrahám Juda Léb Hakohén,4150,Püspökladány,Kis Stáció utca 2,+36-72-845138,
,Lipsitz Arje Léb,4150,Püspökladány,Stáhly utca 52,+36-73-419179,
,Schwartz Antal,2459,Rácalmás,Kisfaludy utca 131,+36-74-353513,
,Grünwald Lipót,2459,Rácalmás,Batthyány utca 31,+36-75-427704,
,Lissauer Lajos,2459,Rácalmás,Stefánia út 25,+36-76-493094,
,Csalány Béla,2459,Rácalmás,Kisfaludy utca 131,+36-77-524198,
,Grünwald Manó,2300,Ráckeve,Bauer Sándor utca 90,+36-78-313761,
,Lóránd Edith,2300,Ráckeve,Steindl Imre utca 63,+36-79-843468,
,Csapó Jenõ,2300,Ráckeve,Kiskörút 74,+36-80-273275,
,Schwartz Ignác,2300,Ráckeve,Kiskörút 74,+36-82-108941,
,Lóránt Mihály,4465,Rakamaz,Stollár Béla utca 95,+36-83-141829,
,Schwartz Miksa,4465,Rakamaz,Kiss Ernõ utca 74,+36-84-480428,
,Csernyei Gyula,4465,Rakamaz,Alkotás utca 75,+36-85-704384,
,Grünwald Móse,4465,Rakamaz,Bécsi kapu tér 63,+36-87-281338,
,Schwarz Artur,5085,Rákóczifalva,Kiss János altábornagy utca 93,+36-88-861999,
,Lóránt Zsigmond,5085,Rákóczifalva,Strázsa utca 36,+36-89-493591,
,Grünwald Richárd,5085,Rákóczifalva,Bécsi út 50,+36-90-803176,
,Csetényi József,5085,Rákóczifalva,Alkotmány utca 40,+36-91-352548,
,Gugenheimer József,9653,Répcelak,Bécsi utca 2,+36-92-417573,
,Schwarz Benjámin,9653,Répcelak,Kiss József utca 54,+36-93-826886,
,Lothar Rudolf,9653,Répcelak,Stróbl Alajos utca 73,+36-94-116658,
,Csillag Károly,9653,Répcelak,Kiss Ernõ utca 74,+36-95-596999,
,Löffler Henrik,2651,Rétság,Szabadság tér 86,+36-96-162603,
,Schwarz Ede,2651,Rétság,Klauzál tér 7,+36-99-710531,
,Csillag Károly,2651,Rétság,Kiss János altábornagy utca 93,+36-20-844268,
,Gutlenberg Pál,2651,Rétság,Békési utca 57,+36-21-683720,
,Löffler Simon,3733,Rudabánya,Szabó Ervin tér 120,+36-22-442176,
,Guttmann Alexander,3733,Rudabánya,Béla király út 8,+36-23-439482,
,Schwarz Gábor,3733,Rudabánya,Klauzál utca 109,+36-24-632948,
,Csillag Mór,3733,Rudabánya,Almássy tér 33,+36-25-597357,
,Csorba Géza,3792,Sajóbábony,Almássy utca 76,+36-26-484816,
,Schwarz Ignác,3792,Sajóbábony,Kmety György utca 95,+36-27-797852,
,Guttmann Jenõ,3792,Sajóbábony,Belgrád rakpart 77,+36-28-391967,
,Löffler Vilmos,3792,Sajóbábony,Szabó József utca 112,+36-29-658354,
,Guttmann Manó,3770,Sajószentpéter,Benczúr köz 141,+36-30-349714,
,Lõre Ede,3770,Sajószentpéter,Szalay utca 139,+36-31-226309,
,Csukási Fülöp,3770,Sajószentpéter,Kiss József utca 54,+36-32-865074,
,Schwarz Jakab,3770,Sajószentpéter,Kodály körönd 134,+36-33-813241,
,Löti Izidor,3100,Salgótarján,Százados út 114,+36-34-757571,
,Dach Sándor,3100,Salgótarján,Klauzál tér 7,+36-35-422792,
,Günzler Sámuel,3100,Salgótarján,Benczúr utca 4,+36-36-285220,
,Schwarz Mihály,3100,Salgótarján,Kolosy tér 23,+36-37-290764,
,Gyalui Farkas,6762,Sándorfalva,Benyovszky Móric utca 31,+36-40-557105,
,Schwarz Miksa,6762,Sándorfalva,Korányi Sándor utca 49,+36-42-678728,
,Lövi Ezékiel,6762,Sándorfalva,Százház utca 118,+36-44-208090,
,Dán Leó,6762,Sándorfalva,Klauzál utca 109,+36-45-387387,
,Lövi József,7000,Sárbogárd,Széchenyi István tér 109,+36-46-691099,
,Schwarz Mór,7000,Sárbogárd,Korong utca 82,+36-47-521267,
,Gyöngyösi József,7000,Sárbogárd,Bérkocsis utca 17,+36-48-169183,
,Dános László,7000,Sárbogárd,Kmety György utca 95,+36-49-594553,
,György Ferenc,5720,Sarkad,Berzsenyi utca 121,+36-50-853550,
,Schwarz Mózes Áron,5720,Sarkad,Kós Károly tér 124,+36-51-172222,
,Löw Benjamin Adolf,5720,Sarkad,Széchenyi tér 79,+36-52-450691,
,Danzig Samu,5720,Sarkad,Kodály körönd 134,+36-53-252601,
,Löw György Lipót,3950,Sárospatak,Széchenyi utca 19,+36-54-660078,
,Darvai Fülöp,3950,Sárospatak,Kolosy tér 23,+36-55-279788,
,Györi Ernõ,3950,Sárospatak,Bethlen Gábor tér 48,+36-56-567772,
,Schwarz Naftali,3950,Sárospatak,Kosciuszkó Tádé utca 36,+36-57-676449,
,Györi Imre,9600,Sárvár,Bethlen Gábor utca 79,+36-59-455735,
,Darvas Aladár,9600,Sárvár,Alpár utca 115,+36-60-629251,
,Löw Izráel,9600,Sárvár,Szegfû utca 105,+36-61-700698,
,Schwarz Vilmos,9600,Sárvár,Kossuth Lajos tér 24,+36-62-217083,
,Schweiger Lázár,7370,Sásd,Kossuth Lajos utca (Budapest) 25,+36-63-492625,
,Györi Ödön,7370,Sásd,Bezerédj utca 115,+36-66-328863,
,Löw Jeremiás,7370,Sásd,Széher út 113,+36-68-879932,
,Darvas Ernõ,7370,Sásd,Korong utca 82,+36-69-336724,
,Dávid Gyula,3980,Sátoraljaújhely,Korányi Sándor utca 49,+36-70-353486,
,Löw Lázár,3980,Sátoraljaújhely,Székely Bertalan utca 98,+36-72-628164,
,Schweiger Márton,3980,Sátoraljaújhely,Kossuth utca 69,+36-73-653588,
,Hacker Mária,3980,Sátoraljaújhely,Bihari János utca 13,+36-74-238189,
,Déry József,7960,Sellye,Kosciuszkó Tádé utca 36,+36-75-600604,
,Löw Lóránt,7960,Sellye,Székely Mihály utca 93,+36-76-750813,
,Schwerin Götz,7960,Sellye,Koszorú utca 48,+36-77-528699,
,Hajdu Frigyes,7960,Sellye,Bíró Lajos utca 127,+36-78-328849,
,Sebeõk Dezsõ,7800,Siklós,Kosztolányi Dezsõ tér 19,+36-79-544794,
,Hajdu Ilona,7800,Siklós,Blaha Lujza tér 11,+36-80-603126,
,Déry Julia,7800,Siklós,Kossuth Lajos tér 24,+36-82-639472,
,Löw Móric,7800,Siklós,Széll Kálmán tér 33,+36-83-833587,
,Sebes Lipót Ferenc,7081,Simontornya,Kozma Ferenc utca 24,+36-84-691773,
,Déry Tibor,7081,Simontornya,Kossuth Lajos utca (Budapest) 25,+36-85-159796,
,Löw Mózes,7081,Simontornya,Szemafor utca 73,+36-87-501899,
,Hajnal Dávid,7081,Simontornya,Bláthy Ottó utca 82,+36-88-578988,
,Sebestyén Dávid,8600,Siófok,Kozma utca 93,+36-89-852066,
,Löw Tivadar,8600,Siófok,Szemere utca 39,+36-90-495440,
,Hajós László,8600,Siófok,Bókay János utca 104,+36-91-436988,
,Dessauer Gabriel,8600,Siófok,Kossuth utca 69,+36-92-221844,
,Sebestyén József,6320,Solt,Kõbányai út 139,+36-93-606004,
,Halász Albert,6320,Solt,Boráros tér 7,+36-94-279335,
,Löwensohn Bernát,6320,Solt,Széna tér 73,+36-95-782769,
,Dessauer Julius,6320,Solt,Koszorú utca 48,+36-96-409822,
,Dessauer Moritz,6230,Soltvadkert,Kosztolányi Dezsõ tér 19,+36-99-849147,
,Löwenthal Johann Jacob,6230,Soltvadkert,Szent Gellért tér 44,+36-20-404764,
,Halász Frigyes,6230,Soltvadkert,Bosnyák tér 120,+36-21-517756,
,Seelenfreund Cháim Mayer,6230,Soltvadkert,Kõfaragó utca 115,+36-22-492206,
,Halász Gyula,9400,Sopron,Bosnyák utca 90,+36-23-896005,
,Löwinger Juda Léb,9400,Sopron,Szent György tér 71,+36-24-670082,
,Detsinyi Frigyes,9400,Sopron,Kozma Ferenc utca 24,+36-25-752149,
,Seelenfreund Salomon,9400,Sopron,Kölcsey utca 29,+36-26-269931,
,Seidler Herman,2241,Sülysáp,Könyves Kálmán körút 89,+36-27-281212,
,Detsinyi Lipót,2241,Sülysáp,Kozma utca 93,+36-28-373233,
,Löwinger Miksa,2241,Sülysáp,Szentendrei út 92,+36-29-325925,
,Halász Henrik,2241,Sülysáp,Bródy Sándor utca 54,+36-30-665472,
,Seidner Albert,8330,Sümeg,Kõris utca 109,+36-31-416521,
,Löwy Bernát,8330,Sümeg,Szentháromság tér 8,+36-32-446272,
,Halász Náthán,8330,Sümeg,Budakeszi út 87,+36-33-528161,
,Deutsch Adolf,8330,Sümeg,Krisztina körút 118,+36-34-276039,
,Löwy Károly,6080,Szabadszállás,Szentkirályi utca 9,+36-35-266198,
,Deutsch Andor,6080,Szabadszállás,Alsó erdõsor utca 131,+36-36-445644,
,Sellei József,6080,Szabadszállás,Kõrösi Csoma Sándor út 68,+36-37-194902,
,Halberstam Jachezkel Sraga,6080,Szabadszállás,Budaörsi út 35,+36-40-647752,
,Serédi Jenõ,5540,Szarvas,Krisztina körút 118,+36-42-228932,
,Halmos Géza,5540,Szarvas,Bulcsú utca 68,+36-44-543404,
,Löwy M. Simon,5540,Szarvas,Szentlélek tér 79,+36-45-614618,
,Sichermann Emánuel,2440,Százhalombatta,Krúdy Gyula utca 124,+36-46-641266,
,Deutsch Áron Dávid,2440,Százhalombatta,Kun utca 65,+36-47-342035,
,Lukács Pál,2440,Százhalombatta,Szentmihályi út 82,+36-48-640604,
,Halpert Salamon,2440,Százhalombatta,Cházár András utca 141,+36-49-400663,
,Hamburg József,3170,Szécsény,Ciprus utca 42,+36-50-849096,
,Deutsch Dávid ben Menachem Mandel,3170,Szécsény,Kuruclesi út 3,+36-51-423196,
,Sík Bernát,3170,Szécsény,Kun utca 65,+36-52-812642,
,Magyar Elemér,3170,Szécsény,Szépvölgyi út 125,+36-53-839376,
,Sík Mózes,6700,Szeged,Kuruclesi út 3,+36-54-634588,
,Deutsch Eliezer,6700,Szeged,Amerikai út 12,+36-55-838124,
,Hamburger Mózes,6700,Szeged,Clark Ádám tér 115,+36-56-415460,
,Mahler Gusztáv,6700,Szeged,Szerdahelyi utca 59,+36-57-726879,
,Deutsch  Ernõ,5520,Szeghalom,Kádár utca 140,+36-59-464106,
,Silberfeld Jakab,5520,Szeghalom,Kürt utca 25,+36-60-380609,
,Mahler Gyula,5520,Szeghalom,Szervita tér 141,+36-61-189212,
,Hamburgné Becski Irén,5520,Szeghalom,Columbus utca 27,+36-62-829992,
,Mahler Miksa,8000,Székesfehérvár,Szigetvári utca 133,+36-63-290328,
,Silberstein Dávid,8000,Székesfehérvár,Lajos utca 91,+36-66-799609,
,Haméiri Avigdor,8000,Székesfehérvár,Csányi utca 100,+36-68-722323,
,Deutsch  Ignác,8000,Székesfehérvár,Káldy Gyula utca 87,+36-69-740378,
,Deutsch  Jakab,7100,Szekszárd,Kálmán Imre utca 3,+36-70-515992,
,Silberstein Jesája,7100,Szekszárd,Laky Adolf utca 112,+36-72-655561,
,Hamvai Lajos,7100,Szekszárd,Csengery utca 11,+36-73-392626,
,Maiks Mór,7100,Szekszárd,Szigony utca 109,+36-74-535160,
,Silbiger Bertalan,3752,Szendrõ,Lázár utca 57,+36-75-878543,
,Major Simon,3752,Szendrõ,Szilágyi Erzsébet fasor 14,+36-76-470750,
,Hanák Árpád,3752,Szendrõ,Csepreghy utca 25,+36-77-170342,
,Deutsch  Jenõ,3752,Szendrõ,Kálvin tér 118,+36-78-817629,
,Simon Jenõ,2000,Szentendre,Légszesz utca 91,+36-79-650394,
,Mandel Pál,2000,Szentendre,Szilágyi utca 9,+36-80-357546,
,Deutsch  Lipót,2000,Szentendre,Angol utca 78,+36-82-648518,
,Handel Elemér,2000,Szentendre,Cserhát utca 27,+36-83-760329,
,Deutsch  Menáchem,6600,Szentes,Anker köz 15,+36-84-175147,
,Simon József,6600,Szentes,Lehel utca 51,+36-85-130341,
,Mandelli Dávid,6600,Szentes,Szinva utca 52,+36-87-580254,
,Handler Márk,6600,Szentes,Csobánc utca 56,+36-88-265062,
,Deutsch  Menáchem,9970,Szentgotthárd,Kálvária tér 17,+36-89-135287,
,Hantos Elemér,9970,Szentgotthárd,Csokonai utca 76,+36-90-314614,
,Simon Lajos,9970,Szentgotthárd,Lendvay utca 20,+36-91-315048,
,Mandl Ármin,9970,Szentgotthárd,Szinyei Merse utca 85,+36-92-636488,
,Sinay Vilmos,7940,Szentlõrinc,Lengyel sétány 27,+36-93-687385,
,Hári Pál,7940,Szentlõrinc,Dalszínház utca 49,+36-94-449423,
,Mandl Bernát,7940,Szentlõrinc,Szív utca 76,+36-95-698783,
,Deutsch  Menáchem,7940,Szentlõrinc,Kálvária utca 21,+36-96-317610,
,Singer Ábrahám,3900,Szerencs,Leonardo da Vinci utca 54,+36-99-867545,
,Mandl Louis,3900,Szerencs,Szobi utca 105,+36-20-442535,
,Harkányi Ede,3900,Szerencs,Damjanich utca 135,+36-21-815391,
,Deutsch  Mór,3900,Szerencs,Kármán utca 98,+36-22-759708,
,Singer Bernát,2315,Szigethalom,Limanova tér 121,+36-23-129355,
,Deutsch  Mordecháj,2315,Szigethalom,Késmárk utca 43,+36-24-897222,
,Mandl Moritz,2315,Szigethalom,Szófia utca 114,+36-25-330675,
,Harkányi Frigyes,2315,Szigethalom,Dankó utca 96,+36-26-748795,
,Singer Bertold,2310,Szigetszentmiklós,Lippa utca 18,+36-27-812647,
,Deutsch  Sámuel,2310,Szigetszentmiklós,Kéthly Anna tér 40,+36-28-564049,
,Mandl Simon,2310,Szigetszentmiklós,Szondi utca 101,+36-29-831427,
,Harnik Baczalel,2310,Szigetszentmiklós,Deák Ferenc tér 8,+36-30-422402,
,Mándy Sámuel,7900,Szigetvár,Szörény utca 94,+36-31-635166,
,Harta Felix Albrecht,7900,Szigetvár,Deák Ferenc utca 92,+36-32-172430,
,Singer Franz Ignatz,7900,Szigetvár,Liszt Ferenc tér 74,+36-33-616798,
,Devecseri Emil,7900,Szigetvár,Kós Károly tér 124,+36-34-796825,
,Mangold Samu,3800,Szikszó,Szövetség utca 66,+36-35-434560,
,Singer Gusztáv,3800,Szikszó,Logodi utca 21,+36-36-576398,
,Diamant Gyula,3800,Szikszó,Kölcsey utca 29,+36-37-305180,
,Hartmann Gusztáv,3800,Szikszó,Delej utca 85,+36-40-140171,
,Hartstein Lajos,2628,Szob,Délibáb utca 136,+36-42-375715,
,Mannheim József,2628,Szob,Szûz utca 24,+36-44-619489,
,Diamant Izsó,2628,Szob,Könyves Kálmán körút 89,+36-45-397058,
,Singer Izidor,2628,Szob,Lokomotív utca 106,+36-46-145594,
,Diamant Salamon,5000,Szolnok,Akadémia utca 44,+36-47-500351,
,Mannheimer Chaim Cevi,5000,Szolnok,Táncsics Mihály utca 62,+36-48-487502,
,Hatsek Ignác,5000,Szolnok,Dembinszky utca 126,+36-49-529300,
,Singer Izrael,5000,Szolnok,Lónyay utca 45,+36-50-643034,
,Singer Jakab,9700,Szombathely,Losonci tér 121,+36-51-417497,
,Mannheimer Frigyes,9700,Szombathely,Tárogató út 117,+36-52-148307,
,Hauser Carl Frank,9700,Szombathely,Déri Miksa utca 112,+36-53-600666,
,Dick Marcell,9700,Szombathely,Kürt utca 25,+36-54-762150,
,Singer Szigfrid,8660,Tab,Losonci utca 41,+36-55-467786,
,Manovill Alfréd,8660,Tab,Tavaszmezõ utca 48,+36-56-611395,
,Diener-Dénes Rezsõ,8660,Tab,Kõbányai út 139,+36-57-551237,
,Hauser Emil,8660,Tab,Dessewffy utca 132,+36-59-563361,
,Hauser Mihály,7090,Tamási,Diószegi Sámuel utca 66,+36-60-636383,
,Sipos Ignác,7090,Tamási,Lósy Imre utca 10,+36-61-868090,
,Marberger Sándor,7090,Tamási,Tbiliszi tér 39,+36-62-192706,
,Dirsztay Béla,7090,Tamási,Alsó erdõsor utca 131,+36-63-516847,
,Margitta Izsák,2766,Tápiószele,Teleki László tér 40,+36-66-174676,
,Skreinka Lázár,2766,Tápiószele,Lovag utca 88,+36-68-435961,
,Ditrói Mária,2766,Tápiószele,Kõfaragó utca 115,+36-69-769537,
,Hauser Philippe,2766,Tápiószele,Dísz tér 68,+36-70-685183,
,Doctor Albert,8300,Tapolca,Kõris utca 109,+36-72-226194,
,Soltész József,8300,Tapolca,Lovas út 14,+36-73-280430,
,Havas Manó,8300,Tapolca,Dob utca 131,+36-74-446151,
,Margó Célia,8300,Tapolca,Thököly út 24,+36-75-352299,
,Havasi Szidónia,2534,Tát,Dobó utca 63,+36-76-784849,
,Dóczi Imre,2534,Tát,Kõrösi Csoma Sándor út 68,+36-77-745131,
,Solti Dezsõ,2534,Tát,Lóvásár utca 109,+36-78-575023,
,Margolioth Mózes,2534,Tát,Tisztes utca 80,+36-79-876742,
,Solti Hermin,2890,Tata,Lovassy László utca 121,+36-80-599710,
